return,sharpe
-1.7003777515362306,-0.10563814855638123
-25.666836495288127,-1.3554315253769038
-18.877252910129418,-1.1503382142142045
-12.449603424740307,-0.8584181794926518
-15.849223040399362,-1.0152867551766493
21.293559107139348,1.3182465181288985
-12.079137562816289,-0.9408622997069753
-12.425785910797938,-0.776382180730134
9.546949261228232,0.6196084121768246
6.0147311431301365,0.3911357838288737
-35.42969000208309,-1.8092604793431768
-12.478639787556789,-0.8021311327508853
28.614571626266148,1.8367510188931786
-9.237178174530246,-0.5566925807483267
-6.43930848958737,-0.45351404192938
29.176800819578432,1.9077198671102134
-24.31215316632852,-1.6311983079599817
-35.091849517562004,-2.0519859294973344
-22.42560381179843,-1.367903909109441
-20.554416106629247,-1.2349235693776144
-6.57631619089033,-0.4280843563329178
-11.612202331060484,-0.7142996331822503
28.792360995605005,1.8936233666182012
-1.2981701655542244,-0.09007689523759652
-19.156996271824077,-1.2233079181738287
-8.028202973448495,-0.5537971683482377
-33.0110503129289,-1.647290964171321
-41.0095631895397,-2.354284896231209
0.166086219819217,0.011045196996341931
-12.497871986912534,-0.7511091181543852
15.012474081541072,1.1538789577194764
-8.770497740070905,-0.5993071826576344
-22.366738668269058,-1.534153442334348
11.62468561835821,0.6646676122937841
-29.598644194755707,-1.6641565061117156
5.063491304289802,0.3321842498019795
-25.322354791289424,-1.4062349555401914
-40.872403792971255,-2.185419700904404
-6.4239862079660925,-0.40254083112004235
13.338334480594183,0.9549366988377307
-14.776443038042652,-0.9790616099024121
5.787301235632825,0.33919910966094213
-23.311796806171557,-1.4799834702805887
-22.12263564971053,-1.4346853538454765
-9.041238215051916,-0.6589375203263015
-25.26313427850152,-1.5228142652655383
-6.838400998970839,-0.392590908920626
-25.640454333381935,-1.6688199688100793
-25.422112831645016,-1.7582545616282503
-23.481488467470356,-1.3995571294226397
-21.310163520791335,-1.0822715457789065
-27.095242786900076,-1.5434358292093995
-20.73941721930961,-1.40389464757218
-25.87532860149763,-1.5591385838020353
16.854272550928084,1.1733508980090326
-12.570236114101851,-0.8307527681382667
-26.711744324992083,-1.6185822693995524
-18.374872758446692,-1.002123429231765
3.364800970160453,0.25291072488586
-18.073113817430585,-1.0902312036545947
-26.899625942150195,-1.6212262493964302
-12.038919078490807,-0.7914507240234342
1.02866331231537,0.06085113061365195
6.5429408992262905,0.3724241490458949
-4.808485827149555,-0.3251917414997698
-26.58524402784056,-1.66431599840419
-8.625625880861632,-0.5268744211989136
-18.192424556710705,-0.9973065570898979
-32.95896990608029,-1.9220229694629347
-2.522970172437833,-0.15975851747432418
24.37589165340148,1.923242720060463
-32.12309124487716,-1.8137205021520955
-19.27028790133445,-1.045729789896053
-8.181908464036436,-0.6381866351900636
1.4476169464465505,0.09808432409011776
-4.414430752976973,-0.33745289836251574
-32.38554013422675,-1.7468788800033117
-14.633666603124274,-0.9644326034749928
-8.622456592631057,-0.5072490754094225
-3.0712560949562095,-0.20765612724922072
-1.0785314290741699,-0.06871419293539843
-26.546233640013405,-1.5028834996895217
-33.20335108333838,-2.0572978464807896
-18.371603932494185,-1.1489097032022026
-14.816321788736364,-0.8590153959794983
-23.536427583881313,-1.564851073449268
-23.662033396115454,-1.3800881695518445
-2.2001560934419184,-0.14998456022065815
