return,sharpe
-32.85121621588173,-1.6657214499363198
-1.2503145796731174,-0.0367406954464049
-61.8038118323446,-2.0781070953157843
-47.532466346772615,-1.6503210722168766
-34.099887135268844,-1.4713219879277768
-21.169519742048614,-1.0753009623756649
-11.440798074678183,-0.6198475648217177
-35.652548359461576,-1.3001753562357565
-31.461527105421094,-1.5994786938993557
-33.736743787604276,-1.2198019106436147
-24.921118742465076,-1.1732908230755026
-30.799098140132898,-1.0965378600774627
-13.350967356044874,-0.5331542632019595
-10.990437240857975,-0.4046442305239459
-31.512158806931456,-1.1592876160514083
-26.29540339879889,-0.9781951370824674
-52.96871660545743,-1.913282158643677
-42.8898930269902,-1.557353045873681
21.210486192992217,0.629378570043657
-27.315898141580284,-0.9621439013021189
-34.13016707525595,-1.5003921719026785
1.2537944944290391,0.036964192886786755
-24.965083827147183,-0.8781379338464771
-27.186161235942652,-0.9953729354753184
-33.674099311502445,-1.5630822105261915
-35.25196031130831,-1.7417377841066906
-3.244944167462882,-0.10799158114382554
-20.99560107479309,-0.5514834504593308
-23.171851826231503,-0.768582675442822
-20.067274891614183,-0.7644245083077672
-35.348572450426694,-1.8565920955140713
-25.982588898913217,-0.9263455012745268
-28.285772568850298,-1.0571246129322864
-48.50194407705663,-2.021060697000286
-18.965738969909175,-0.7367962556904813
-46.46342700185221,-1.9663110483231587
-30.85220517796783,-1.2211279000305404
-33.063082362292086,-1.1531369896834995
-18.592970248513964,-1.0241770291395307
-37.66620853427103,-1.7194476079419396
-57.6241196061416,-2.5515363303066176
-13.015680867203239,-0.7187843026571996
-11.152783111340659,-0.4446188461841106
-14.159487885594412,-0.4965182245399506
4.047993810632744,0.16687335200920728
-2.9128181457461544,-0.11528950806732628
-18.708604196661916,-0.9675881907415702
-45.876676607879084,-1.6165898845313162
-11.928469865315028,-0.743076121083514
-15.609080453192847,-0.46059193562265294
-44.24286336924648,-2.038232727344083
-21.941541114944563,-0.9231376278022206
-5.6125047152521095,-0.1830642560006075
5.7551546325803615,0.3060267561493086
-25.95517176474871,-0.7722497939656452
-32.828394161617766,-1.2675350105426126
-25.971889184184516,-1.261755098148134
-33.673055966457255,-1.2331551563102714
-6.29391922945034,-0.24198472797738138
-47.052106215598144,-1.5648491440128758
14.119357029276959,0.3974840054298187
-18.08793207808662,-0.6374841952073277
-44.049030290273805,-1.6276468530107302
-45.677770696819195,-1.4793683530080721
-43.547415497889666,-1.7445789063495714
-28.065994599878017,-1.411964876753977
-2.8142897347111506,-0.09238647440749782
-39.77222907455737,-1.8986574330649315
-48.381335846623195,-2.0702777912386328
-28.87890726551695,-0.9320549316456549
-33.703687889338255,-1.237366974744712
9.36729577118629,0.2589714897592608
-14.485422158856876,-0.714247026062996
31.68777244489227,1.0590601073926666
-29.079396136676316,-1.4573610227016098
-30.61048734198192,-1.147186842485036
-48.77363159194314,-2.0240065834624996
-8.957973265863062,-0.24945424383973863
6.764912010061819,0.20542639981602218
-46.494104325679956,-1.3366962949024652
-11.407980136142438,-0.44530598232734814
-0.6218705014356285,-0.025167010717687104
-16.050365835157255,-0.682505183275096
-33.322135856323484,-1.0206869971240589
-14.802275613853988,-0.5228060452950426
-32.41722776641893,-1.6687765635217655
-18.463783351546315,-0.7073242704563545
-37.354349855668254,-1.9339766709786936
-28.91380257519315,-0.7789513018020823
12.011247747736897,0.33459586965355226
-7.400486468780443,-0.24155543131006738
26.54363182857211,1.0571134476731363
11.63048488775491,0.3752487469137523
-27.86054643399244,-1.0262686884380392
-4.45194322864001,-0.135659077323511
-18.330042967233638,-1.0165875472521149
13.596818541836452,0.435189988243224
-29.050386101432334,-0.9814446599322819
-38.1976351593883,-1.5530340865323773
-21.42682247179747,-0.6368243781436271
-4.757254963932667,-0.15642743128043346
-35.47438251998296,-1.604451921419466
-34.80620839466619,-1.2319218034784531
-11.957781438671923,-0.43092810456152647
-46.320388633689404,-1.944322501310759
-46.566388643441684,-1.5244951425876025
-31.842574813091083,-1.1707174242438019
-34.97168328844121,-1.2523473167994215
-27.448924511230686,-0.9620827455798672
-34.10149885917657,-1.5504595546878737
-20.999873264864142,-0.9882774683807569
-23.469634583426078,-0.8497168279663936
-25.666619779611256,-1.2210370877852836
-41.28490090951832,-1.8773528695997845
-11.904528263022895,-0.5479891385309942
-34.042237470396806,-1.150957572726486
39.87381087007933,1.0393519129464235
-41.2996088715395,-2.0406507006042203
-24.328330069703707,-0.7546379294195283
-28.434628274085217,-1.0502242890031848
-11.36859769981795,-0.3630908354861541
-3.1571191144321165,-0.13372330808325145
-27.080328764802765,-1.266299893138611
-34.89145981487801,-1.7047771058810943
-3.455445078398589,-0.11242855444262669
